date_time,holiday,temp,clouds_all,weather_main,traffic_volume,year,month,weekday,hour,day_part
2017-10-16 23:00:00,None,284.93,1,Clear,2442,2017,10,0,23,night
2017-10-17 21:00:00,None,287.48,1,Clear,2546,2017,10,1,21,night
2017-10-17 23:00:00,None,287.29,1,Clear,1031,2017,10,1,23,night
2017-10-17 19:00:00,None,291.52,20,Clouds,3550,2017,10,1,19,night
2017-10-17 22:00:00,None,287.29,1,Clear,1696,2017,10,1,22,night
2017-10-18 07:00:00,None,282.94,1,Clear,6451,2017,10,2,7,morning
2017-10-18 23:00:00,None,284.15,1,Clear,1797,2017,10,2,23,night
2017-10-19 16:00:00,None,295.68,40,Clouds,6656,2017,10,3,16,afternoon
2017-10-19 19:00:00,None,291.73,40,Clouds,3723,2017,10,3,19,night
2017-10-20 02:00:00,None,286.42,1,Clear,318,2017,10,4,2,dawn
2017-10-20 03:00:00,None,285.86,1,Clear,360,2017,10,4,3,dawn
2017-10-20 15:00:00,None,297.43,75,Clouds,5757,2017,10,4,15,afternoon
2017-10-20 19:00:00,None,294.93,1,Clear,4084,2017,10,4,19,night
2017-10-21 08:00:00,None,289.16,90,Thunderstorm,2651,2017,10,5,8,morning
2017-10-21 11:00:00,None,288.79,75,Rain,4534,2017,10,5,11,morning
2017-10-21 12:00:00,None,289.75,90,Rain,4890,2017,10,5,12,morning
2017-10-21 19:00:00,None,291.42,90,Rain,3340,2017,10,5,19,night
2017-10-22 02:00:00,None,283.22,1,Clear,588,2017,10,6,2,dawn
2017-10-22 11:00:00,None,283.28,40,Clouds,4116,2017,10,6,11,morning
2017-10-22 13:00:00,None,287.28,20,Clouds,4343,2017,10,6,13,afternoon
2017-10-22 20:00:00,None,284.55,5,Clear,3141,2017,10,6,20,night
2017-10-22 21:00:00,None,284.22,5,Clear,2463,2017,10,6,21,night
2017-10-23 02:00:00,None,285.55,40,Rain,265,2017,10,0,2,dawn
2017-10-23 07:00:00,None,282.61,75,Clouds,6485,2017,10,0,7,morning
2017-10-23 10:00:00,None,285.43,20,Clouds,4379,2017,10,0,10,morning
2017-10-24 06:00:00,None,279.22,90,Drizzle,6039,2017,10,1,6,morning
2017-10-24 12:00:00,None,279.68,5,Clear,4981,2017,10,1,12,morning
2017-10-24 21:00:00,None,279.79,40,Clouds,3540,2017,10,1,21,night
2017-10-25 06:00:00,None,277.07,40,Clouds,5883,2017,10,2,6,morning
2017-10-25 19:00:00,None,283.29,75,Clouds,3450,2017,10,2,19,night
2017-10-26 00:00:00,None,281.08,1,Clear,684,2017,10,3,0,night
2017-10-26 03:00:00,None,281.01,1,Haze,378,2017,10,3,3,dawn
2017-10-26 11:00:00,None,283.72,75,Clouds,4872,2017,10,3,11,morning
2017-10-26 22:00:00,None,275.15,90,Mist,3218,2017,10,3,22,night
2017-10-27 04:00:00,None,274.43,90,Rain,847,2017,10,4,4,dawn
2017-10-27 05:00:00,None,274.65,90,Drizzle,2805,2017,10,4,5,dawn
2017-10-27 06:00:00,None,274.65,90,Mist,5356,2017,10,4,6,morning
2017-10-27 07:00:00,None,274.42,90,Rain,5582,2017,10,4,7,morning
2017-10-27 09:00:00,None,274.15,90,Mist,4444,2017,10,4,9,morning
2017-10-27 14:00:00,None,273.86,90,Snow,5120,2017,10,4,14,afternoon
2017-10-27 14:00:00,None,273.86,90,Fog,5120,2017,10,4,14,afternoon
2017-10-27 15:00:00,None,274.15,90,Snow,5644,2017,10,4,15,afternoon
2017-10-28 04:00:00,None,272.72,40,Clouds,395,2017,10,5,4,dawn
2017-10-28 18:00:00,None,274.08,75,Clouds,4634,2017,10,5,18,afternoon
2017-10-29 09:00:00,None,273.69,90,Clouds,2468,2017,10,6,9,morning
2017-10-29 13:00:00,None,277.08,90,Clouds,4264,2017,10,6,13,afternoon
2017-10-29 17:00:00,None,278.95,40,Rain,4492,2017,10,6,17,afternoon
2017-10-29 23:00:00,None,277.68,90,Rain,2100,2017,10,6,23,night
2017-10-30 03:00:00,None,276.15,90,Clouds,326,2017,10,0,3,dawn
2017-10-30 11:00:00,None,275.75,90,Snow,4569,2017,10,0,11,morning
2017-10-30 15:00:00,None,275.55,90,Clouds,5698,2017,10,0,15,afternoon
2017-10-30 21:00:00,None,273.28,90,Snow,2174,2017,10,0,21,night
2017-10-30 22:00:00,None,273.15,90,Snow,1514,2017,10,0,22,night
2017-10-31 02:00:00,None,272.35,90,Clouds,219,2017,10,1,2,dawn
2017-10-31 10:00:00,None,271.84,90,Clouds,4572,2017,10,1,10,morning
2017-10-31 11:00:00,None,271.94,90,Clouds,4739,2017,10,1,11,morning
2017-10-31 15:00:00,None,273.58,75,Clouds,5888,2017,10,1,15,afternoon
2017-11-01 01:00:00,None,269.93,1,Clear,472,2017,11,2,1,dawn
2017-11-01 08:00:00,None,272.55,90,Clouds,6147,2017,11,2,8,morning
2017-11-01 12:00:00,None,274.15,90,Snow,4908,2017,11,2,12,morning
2017-11-01 17:00:00,None,274.15,90,Snow,5858,2017,11,2,17,afternoon
2017-11-02 02:00:00,None,275.01,75,Mist,254,2017,11,3,2,dawn
2017-11-02 06:00:00,None,275.15,90,Fog,5674,2017,11,3,6,morning
2017-11-02 13:00:00,None,276.95,90,Mist,5255,2017,11,3,13,afternoon
2017-11-02 23:00:00,None,275.5,90,Clouds,1336,2017,11,3,23,night
2017-11-03 14:00:00,None,274.15,90,Clouds,5564,2017,11,4,14,afternoon
2017-11-03 18:00:00,None,272.77,90,Snow,4317,2017,11,4,18,afternoon
2017-10-18 09:00:00,None,283.61,40,Clouds,5546,2017,10,2,9,morning
2017-10-18 22:00:00,None,285.22,1,Haze,3020,2017,10,2,22,night
2017-10-19 00:00:00,None,283.28,1,Haze,785,2017,10,3,0,night
2017-10-19 13:00:00,None,291.61,75,Clouds,5145,2017,10,3,13,afternoon
2017-10-19 18:00:00,None,294.55,1,Clear,5107,2017,10,3,18,afternoon
2017-10-19 21:00:00,None,289.28,40,Clouds,2891,2017,10,3,21,night
2017-10-20 04:00:00,None,285.69,1,Clear,852,2017,10,4,4,dawn
2017-10-21 10:00:00,None,288.86,90,Rain,3843,2017,10,5,10,morning
2017-10-21 20:00:00,None,289.42,90,Drizzle,3000,2017,10,5,20,night
2017-10-22 01:00:00,None,284.08,1,Clear,811,2017,10,6,1,dawn
2017-10-22 07:00:00,None,282.36,1,Clear,1315,2017,10,6,7,morning
2017-10-22 08:00:00,None,281.75,90,Clouds,1984,2017,10,6,8,morning
2017-10-23 09:00:00,None,282.86,40,Clouds,4965,2017,10,0,9,morning
2017-10-23 15:00:00,None,286.22,40,Clouds,5794,2017,10,0,15,afternoon
2017-10-24 03:00:00,None,279.15,75,Clouds,347,2017,10,1,3,dawn
2017-10-24 15:00:00,None,283.5,5,Clear,5848,2017,10,1,15,afternoon
2017-10-24 18:00:00,None,282.35,40,Clouds,4792,2017,10,1,18,afternoon
2017-10-24 19:00:00,None,281.08,75,Clouds,3496,2017,10,1,19,night
2017-10-25 10:00:00,None,279.5,5,Clear,4550,2017,10,2,10,morning
2017-10-25 14:00:00,None,285.08,40,Clouds,5274,2017,10,2,14,afternoon
2017-10-26 09:00:00,None,281.86,75,Clouds,5535,2017,10,3,9,morning
2017-10-26 20:00:00,None,276.65,90,Drizzle,3222,2017,10,3,20,night
2017-10-26 20:00:00,None,276.65,90,Mist,3222,2017,10,3,20,night
2017-10-26 20:00:00,None,276.65,90,Rain,3222,2017,10,3,20,night
2017-10-26 21:00:00,None,275.68,90,Drizzle,3761,2017,10,3,21,night
2017-10-26 22:00:00,None,275.15,90,Rain,3218,2017,10,3,22,night
2017-10-26 23:00:00,None,274.88,90,Snow,1617,2017,10,3,23,night
2017-10-27 00:00:00,None,274.75,90,Snow,685,2017,10,4,0,night
2017-10-27 01:00:00,None,274.61,90,Mist,435,2017,10,4,1,dawn
2017-10-27 03:00:00,None,274.57,90,Mist,377,2017,10,4,3,dawn
2017-10-27 06:00:00,None,274.65,90,Snow,5356,2017,10,4,6,morning
2017-10-27 06:00:00,None,274.65,90,Rain,5356,2017,10,4,6,morning
2017-10-27 11:00:00,None,273.72,90,Mist,4705,2017,10,4,11,morning
2017-10-27 15:00:00,None,274.15,90,Mist,5644,2017,10,4,15,afternoon
2017-10-27 17:00:00,None,274.15,90,Mist,5292,2017,10,4,17,afternoon
2017-10-28 02:00:00,None,273.22,1,Clear,556,2017,10,5,2,dawn
2017-10-28 07:00:00,None,272.95,90,Clouds,2090,2017,10,5,7,morning
2017-10-28 10:00:00,None,273.28,90,Clouds,4267,2017,10,5,10,morning
2017-10-28 16:00:00,None,274.29,90,Clouds,5234,2017,10,5,16,afternoon
2017-10-28 17:00:00,None,274.15,90,Clouds,4906,2017,10,5,17,afternoon
2017-10-28 19:00:00,None,273.44,1,Clear,3847,2017,10,5,19,night
2017-10-29 12:00:00,None,275.72,90,Clouds,4073,2017,10,6,12,morning
2017-10-29 16:00:00,None,278.95,90,Rain,4499,2017,10,6,16,afternoon
2017-10-29 19:00:00,None,278.42,90,Clouds,3409,2017,10,6,19,night
2017-10-30 04:00:00,None,276.35,90,Clouds,813,2017,10,0,4,dawn
2017-10-30 11:00:00,None,275.75,90,Haze,4569,2017,10,0,11,morning
2017-10-30 13:00:00,None,276.15,90,Drizzle,4899,2017,10,0,13,afternoon
2017-10-30 13:00:00,None,276.15,90,Haze,4899,2017,10,0,13,afternoon
2017-10-31 03:00:00,None,272.5,90,Clouds,349,2017,10,1,3,dawn
2017-10-31 04:00:00,None,272.28,90,Clouds,872,2017,10,1,4,dawn
2017-10-31 07:00:00,None,271.79,90,Clouds,6541,2017,10,1,7,morning
2017-10-31 14:00:00,None,273.22,75,Clouds,5201,2017,10,1,14,afternoon
2017-10-31 19:00:00,None,272.82,1,Clear,2937,2017,10,1,19,night
2017-11-01 05:00:00,None,271.65,90,Clouds,2959,2017,11,2,5,dawn
2017-11-01 07:00:00,None,272.35,90,Clouds,6067,2017,11,2,7,morning
2017-11-01 10:00:00,None,273.15,90,Snow,4634,2017,11,2,10,morning
2017-11-01 18:00:00,None,274.35,90,Rain,4297,2017,11,2,18,afternoon
2017-11-01 20:00:00,None,274.75,90,Rain,2704,2017,11,2,20,night
2017-11-01 21:00:00,None,274.79,90,Mist,2204,2017,11,2,21,night
2017-11-01 22:00:00,None,275.08,90,Mist,1713,2017,11,2,22,night
2017-11-02 04:00:00,None,274.82,75,Fog,820,2017,11,3,4,dawn
2017-11-02 06:00:00,None,275.15,90,Mist,5674,2017,11,3,6,morning
2017-11-02 11:00:00,None,276.65,75,Mist,4910,2017,11,3,11,morning
2017-11-02 17:00:00,None,276.58,90,Clouds,6488,2017,11,3,17,afternoon
2017-11-03 20:00:00,None,272.79,90,Snow,2827,2017,11,4,20,night
2017-11-04 20:00:00,None,277.88,90,Mist,2718,2017,11,5,20,night
2017-11-04 21:00:00,None,278.01,90,Drizzle,3515,2017,11,5,21,night
2017-11-05 00:00:00,None,278.48,90,Mist,1554,2017,11,6,0,night
2017-11-05 00:00:00,None,278.48,90,Fog,1554,2017,11,6,0,night
2017-11-05 02:00:00,None,278.75,90,Drizzle,361,2017,11,6,2,dawn
2017-11-05 05:00:00,None,276.82,90,Rain,469,2017,11,6,5,dawn
2017-11-05 06:00:00,None,275.94,90,Rain,823,2017,11,6,6,morning
2017-11-05 14:00:00,None,273.86,90,Clouds,4303,2017,11,6,14,afternoon
2017-11-05 19:00:00,None,271.79,90,Clouds,2888,2017,11,6,19,night
2017-11-06 00:00:00,None,269.79,1,Clear,469,2017,11,0,0,night
2017-11-06 05:00:00,None,267.15,1,Clear,2853,2017,11,0,5,dawn
2017-11-06 17:00:00,None,272.82,90,Clouds,6175,2017,11,0,17,afternoon
2017-11-07 18:00:00,None,272.29,1,Clear,4421,2017,11,1,18,afternoon
2017-11-08 19:00:00,None,274.69,40,Clouds,3292,2017,11,2,19,night
2017-11-09 08:00:00,None,265.88,75,Snow,5542,2017,11,3,8,morning
2017-11-09 17:00:00,None,265.65,5,Clear,6210,2017,11,3,17,afternoon
2017-11-09 18:00:00,None,264.68,1,Clear,4758,2017,11,3,18,afternoon
2017-11-09 19:00:00,None,263.95,5,Clear,3466,2017,11,3,19,night
2017-11-09 21:00:00,None,262.88,1,Clear,2703,2017,11,3,21,night
2017-11-10 00:00:00,holiday,261.68,1,Clear,812,2017,11,4,0,night
2017-11-10 04:00:00,None,261.15,1,Clear,776,2017,11,4,4,dawn
2017-11-10 11:00:00,None,265.22,40,Haze,4964,2017,11,4,11,morning
2017-11-10 14:00:00,None,266.86,90,Clouds,5311,2017,11,4,14,afternoon
2017-11-10 16:00:00,None,267.86,90,Clouds,6057,2017,11,4,16,afternoon
2017-11-10 23:00:00,None,268.79,90,Snow,1739,2017,11,4,23,night
2017-11-11 11:00:00,None,274.94,20,Clouds,4714,2017,11,5,11,morning
2017-11-11 18:00:00,None,274.58,20,Clouds,4236,2017,11,5,18,afternoon
2017-11-12 04:00:00,None,269.15,1,Mist,504,2017,11,6,4,dawn
2017-11-12 07:00:00,None,269.69,20,Clouds,1260,2017,11,6,7,morning
2017-11-12 15:00:00,None,274.58,40,Clouds,4490,2017,11,6,15,afternoon
2017-11-13 04:00:00,None,268.35,1,Mist,819,2017,11,0,4,dawn
2017-11-13 09:00:00,None,271.41,75,Mist,5190,2017,11,0,9,morning
2017-11-13 16:00:00,None,279.74,75,Clouds,6604,2017,11,0,16,afternoon
2017-11-13 21:00:00,None,276.95,90,Haze,2048,2017,11,0,21,night
2017-11-13 22:00:00,None,276.69,90,Drizzle,1498,2017,11,0,22,night
2017-11-13 22:00:00,None,276.69,90,Mist,1498,2017,11,0,22,night
2017-11-14 12:00:00,None,279.22,90,Mist,4910,2017,11,1,12,morning
2017-11-14 14:00:00,None,279.61,90,Mist,5129,2017,11,1,14,afternoon
2017-11-14 21:00:00,None,279.15,90,Drizzle,3722,2017,11,1,21,night
2017-11-14 22:00:00,None,279.55,90,Mist,2381,2017,11,1,22,night
2017-11-15 01:00:00,None,279.75,90,Drizzle,318,2017,11,2,1,dawn
2017-11-16 16:00:00,None,272.94,90,Clouds,6658,2017,11,3,16,afternoon
2017-11-16 22:00:00,None,273.86,75,Clouds,3643,2017,11,3,22,night
2017-11-17 04:00:00,None,274.88,1,Clear,851,2017,11,4,4,dawn
2017-11-17 08:00:00,None,275.65,90,Drizzle,5344,2017,11,4,8,morning
2017-11-17 09:00:00,None,275.36,90,Drizzle,5132,2017,11,4,9,morning
2017-11-17 10:00:00,None,275.48,90,Mist,4706,2017,11,4,10,morning
2017-11-17 11:00:00,None,275.86,90,Mist,5128,2017,11,4,11,morning
2017-11-17 12:00:00,None,275.86,90,Haze,5308,2017,11,4,12,morning
2017-11-17 12:00:00,None,275.86,90,Rain,5308,2017,11,4,12,morning
2017-11-17 17:00:00,None,276.29,90,Mist,5965,2017,11,4,17,afternoon
2017-11-17 19:00:00,None,276.01,90,Mist,3774,2017,11,4,19,night
2017-11-17 22:00:00,None,275.68,75,Haze,2630,2017,11,4,22,night
2017-11-18 05:00:00,None,274.51,90,Mist,801,2017,11,5,5,dawn
2017-11-18 12:00:00,None,274.69,1,Clear,4590,2017,11,5,12,morning
2017-11-18 13:00:00,None,275.0,5,Clear,4876,2017,11,5,13,afternoon
2017-11-18 14:00:00,None,275.22,40,Clouds,4729,2017,11,5,14,afternoon
2017-11-19 02:00:00,None,266.22,1,Clear,726,2017,11,6,2,dawn
2017-11-19 11:00:00,None,270.01,40,Clouds,4195,2017,11,6,11,morning
2017-11-20 00:00:00,None,273.64,1,Clear,484,2017,11,0,0,night
2017-11-20 07:00:00,None,271.72,1,Clear,6600,2017,11,0,7,morning
2017-11-20 20:00:00,None,279.01,75,Clouds,2612,2017,11,0,20,night
2017-11-21 03:00:00,None,274.29,1,Clear,381,2017,11,1,3,dawn
2017-11-02 19:00:00,None,275.82,90,Clouds,3335,2017,11,3,19,night
2017-11-03 13:00:00,None,274.08,90,Clouds,5484,2017,11,4,13,afternoon
2017-11-03 16:00:00,None,273.56,90,Snow,5086,2017,11,4,16,afternoon
2017-11-03 19:00:00,None,272.79,90,Mist,3437,2017,11,4,19,night
2017-11-04 01:00:00,None,273.72,90,Snow,658,2017,11,5,1,dawn
2017-11-04 02:00:00,None,274.08,90,Snow,470,2017,11,5,2,dawn
2017-11-04 17:00:00,None,277.88,90,Mist,4794,2017,11,5,17,afternoon
2017-11-04 17:00:00,None,277.88,90,Drizzle,4794,2017,11,5,17,afternoon
2017-11-04 18:00:00,None,277.88,90,Mist,4411,2017,11,5,18,afternoon
2017-11-04 23:00:00,None,278.28,90,Drizzle,2042,2017,11,5,23,night
2017-11-05 00:00:00,None,278.48,90,Drizzle,1554,2017,11,6,0,night
2017-11-05 03:00:00,None,278.79,90,Mist,247,2017,11,6,3,dawn
2017-11-05 16:00:00,None,272.79,90,Clouds,4744,2017,11,6,16,afternoon
2017-11-06 04:00:00,None,267.42,1,Clear,809,2017,11,0,4,dawn
2017-11-06 07:00:00,None,267.22,1,Clear,6268,2017,11,0,7,morning
2017-11-06 18:00:00,None,272.28,90,Clouds,4152,2017,11,0,18,afternoon
2017-11-07 00:00:00,None,270.71,90,Clouds,560,2017,11,1,0,night
2017-11-07 07:00:00,None,271.15,75,Thunderstorm,6538,2017,11,1,7,morning
2017-11-07 08:00:00,None,270.51,75,Clouds,6091,2017,11,1,8,morning
2017-11-07 11:00:00,None,271.43,5,Clear,4701,2017,11,1,11,morning
2017-11-07 13:00:00,None,273.48,5,Clear,5101,2017,11,1,13,afternoon
2017-11-07 23:00:00,None,270.99,75,Clouds,1073,2017,11,1,23,night
2017-11-08 06:00:00,None,270.21,1,Clear,6126,2017,11,2,6,morning
2017-11-08 13:00:00,None,275.72,1,Clear,4833,2017,11,2,13,afternoon
2017-11-08 22:00:00,None,274.28,75,Clouds,1728,2017,11,2,22,night
2017-11-09 09:00:00,None,265.55,40,Snow,5710,2017,11,3,9,morning
2017-11-10 02:00:00,None,261.36,1,Clear,311,2017,11,4,2,dawn
2017-11-10 17:00:00,None,268.15,90,Clouds,5412,2017,11,4,17,afternoon
2017-11-10 21:00:00,None,269.5,90,Snow,2836,2017,11,4,21,night
2017-11-11 00:00:00,None,268.86,90,Mist,1009,2017,11,5,0,night
2017-11-11 10:00:00,None,274.0,40,Clouds,4690,2017,11,5,10,morning
2017-11-11 12:00:00,None,276.79,1,Clear,4882,2017,11,5,12,morning
2017-11-11 14:00:00,None,279.01,5,Clear,4858,2017,11,5,14,afternoon
2017-11-12 02:00:00,None,269.58,1,Mist,724,2017,11,6,2,dawn
2017-11-12 09:00:00,None,270.88,1,Haze,2910,2017,11,6,9,morning
2017-11-12 17:00:00,None,274.37,1,Clear,4877,2017,11,6,17,afternoon
2017-11-12 19:00:00,None,271.29,5,Clear,3170,2017,11,6,19,night
2017-11-13 08:00:00,None,270.36,75,Mist,6117,2017,11,0,8,morning
2017-11-13 14:00:00,None,279.15,75,Clouds,5048,2017,11,0,14,afternoon
2017-11-14 05:00:00,None,277.22,90,Mist,3005,2017,11,1,5,dawn
2017-11-14 07:00:00,None,277.22,90,Mist,6212,2017,11,1,7,morning
2017-11-14 09:00:00,None,277.55,90,Mist,5531,2017,11,1,9,morning
2017-11-14 13:00:00,None,279.28,90,Mist,4952,2017,11,1,13,afternoon
2017-11-14 21:00:00,None,279.15,90,Mist,3722,2017,11,1,21,night
2017-11-14 23:00:00,None,279.61,90,Fog,1462,2017,11,1,23,night
2017-11-15 00:00:00,None,279.62,90,Mist,608,2017,11,2,0,night
2017-11-15 05:00:00,None,279.35,90,Mist,3011,2017,11,2,5,dawn
2017-11-15 18:00:00,None,271.95,90,Clouds,4660,2017,11,2,18,afternoon
2017-11-16 04:00:00,None,271.36,90,Clouds,916,2017,11,3,4,dawn
2017-11-16 09:00:00,None,271.15,90,Clouds,5507,2017,11,3,9,morning
2017-11-16 21:00:00,None,273.65,40,Clouds,3069,2017,11,3,21,night
2017-11-17 07:00:00,None,275.72,90,Clouds,5849,2017,11,4,7,morning
2017-11-17 13:00:00,None,275.92,90,Mist,5105,2017,11,4,13,afternoon
2017-11-17 15:00:00,None,276.51,90,Haze,5906,2017,11,4,15,afternoon
2017-11-17 20:00:00,None,276.02,90,Mist,3077,2017,11,4,20,night
2017-11-18 00:00:00,None,275.28,90,Haze,1222,2017,11,5,0,night
2017-11-18 00:00:00,None,275.28,90,Mist,1222,2017,11,5,0,night
2017-11-18 04:00:00,None,274.62,75,Mist,392,2017,11,5,4,dawn
2017-11-18 07:00:00,None,273.61,40,Mist,2115,2017,11,5,7,morning
2017-11-18 19:00:00,None,270.61,40,Clouds,3733,2017,11,5,19,night
2017-11-18 20:00:00,None,269.44,5,Clear,3181,2017,11,5,20,night
2017-11-19 06:00:00,None,264.93,1,Clear,1138,2017,11,6,6,morning
2017-11-19 09:00:00,None,266.01,1,Clear,3432,2017,11,6,9,morning
2017-11-21 07:00:00,None,270.55,90,Snow,6796,2017,11,1,7,morning
2017-11-21 15:00:00,None,271.58,5,Clear,5823,2017,11,1,15,afternoon
2017-11-22 03:00:00,None,264.3,1,Clear,380,2017,11,2,3,dawn
2017-11-22 07:00:00,None,262.55,5,Clear,5983,2017,11,2,7,morning
2017-11-22 14:00:00,None,269.68,90,Snow,5916,2017,11,2,14,afternoon
2017-11-22 22:00:00,None,272.55,90,Clouds,2077,2017,11,2,22,night
2017-11-22 23:00:00,None,272.35,90,Clouds,1474,2017,11,2,23,night
2017-11-23 00:00:00,holiday,271.94,1,Clear,1324,2017,11,3,0,night
2017-11-23 14:00:00,None,279.08,5,Clear,2935,2017,11,3,14,afternoon
2017-11-24 01:00:00,None,280.48,1,Clear,467,2017,11,4,1,dawn
2017-11-24 15:00:00,None,286.42,90,Drizzle,4696,2017,11,4,15,afternoon
2017-11-24 18:00:00,None,281.09,5,Clear,5325,2017,11,4,18,afternoon
2017-11-25 01:00:00,None,277.08,1,Clear,655,2017,11,5,1,dawn
2017-11-25 11:00:00,None,274.88,5,Clear,4734,2017,11,5,11,morning
2017-11-26 06:00:00,None,270.58,1,Clear,965,2017,11,6,6,morning
2017-11-26 10:00:00,None,275.36,1,Clear,3280,2017,11,6,10,morning
2017-11-27 07:00:00,None,275.36,40,Clouds,6656,2017,11,0,7,morning
2017-11-27 14:00:00,None,287.61,75,Clouds,4997,2017,11,0,14,afternoon
2017-11-28 03:00:00,None,281.49,1,Clear,352,2017,11,1,3,dawn
2017-11-28 04:00:00,None,280.82,1,Clear,843,2017,11,1,4,dawn
2017-11-28 06:00:00,None,280.29,1,Clear,5917,2017,11,1,6,morning
2017-11-28 17:00:00,None,282.03,1,Clear,5922,2017,11,1,17,afternoon
2017-11-28 18:00:00,None,279.55,1,Clear,4740,2017,11,1,18,afternoon
2017-11-29 01:00:00,None,272.55,1,Clear,310,2017,11,2,1,dawn
2017-11-29 11:00:00,None,274.55,75,Clouds,4770,2017,11,2,11,morning
2017-11-29 14:00:00,None,279.79,40,Clouds,5223,2017,11,2,14,afternoon
2017-11-29 16:00:00,None,279.92,75,Clouds,6685,2017,11,2,16,afternoon
2017-11-30 04:00:00,None,278.31,1,Clear,926,2017,11,3,4,dawn
2017-11-30 07:00:00,None,275.77,5,Clear,6440,2017,11,3,7,morning
2017-12-01 09:00:00,None,273.79,1,Clear,5335,2017,12,4,9,morning
2017-12-01 14:00:00,None,281.86,1,Clear,5711,2017,12,4,14,afternoon
2017-12-01 16:00:00,None,282.15,90,Clouds,6468,2017,12,4,16,afternoon
2017-12-01 20:00:00,None,278.74,75,Clouds,3480,2017,12,4,20,night
2017-12-02 02:00:00,None,272.48,1,Clear,635,2017,12,5,2,dawn
2017-12-02 03:00:00,None,272.14,1,Clear,489,2017,12,5,3,dawn
2017-12-02 04:00:00,None,271.55,1,Clear,539,2017,12,5,4,dawn
2017-12-02 06:00:00,None,269.86,1,Clear,1666,2017,12,5,6,morning
2017-12-02 19:00:00,None,273.8,5,Clear,4140,2017,12,5,19,night
2017-12-02 20:00:00,None,272.51,5,Clear,4032,2017,12,5,20,night
2017-12-02 21:00:00,None,271.65,5,Clear,3182,2017,12,5,21,night
2017-12-03 02:00:00,None,271.48,1,Clear,577,2017,12,6,2,dawn
2017-12-03 03:00:00,None,271.61,75,Clouds,343,2017,12,6,3,dawn
2017-12-03 06:00:00,None,272.72,1,Clear,813,2017,12,6,6,morning
2017-12-03 11:00:00,None,276.57,90,Clouds,4113,2017,12,6,11,morning
2017-12-03 12:00:00,None,278.07,90,Clouds,4235,2017,12,6,12,morning
2017-12-03 14:00:00,None,281.07,1,Clear,4383,2017,12,6,14,afternoon
2017-12-03 19:00:00,None,280.62,90,Clouds,2993,2017,12,6,19,night
2017-12-04 13:00:00,None,285.5,90,Drizzle,5004,2017,12,0,13,afternoon
2017-12-04 15:00:00,None,285.75,90,Mist,5666,2017,12,0,15,afternoon
2017-12-04 17:00:00,None,282.55,90,Mist,5912,2017,12,0,17,afternoon
2017-12-04 20:00:00,None,276.69,90,Rain,2556,2017,12,0,20,night
2017-12-04 23:00:00,None,271.72,90,Snow,1763,2017,12,0,23,night
2017-12-05 01:00:00,None,269.75,90,Snow,327,2017,12,1,1,dawn
2017-12-05 01:00:00,None,269.75,90,Mist,327,2017,12,1,1,dawn
2017-12-05 03:00:00,None,268.36,90,Haze,394,2017,12,1,3,dawn
2017-12-05 09:00:00,None,264.43,75,Snow,2578,2017,12,1,9,morning
2017-12-05 09:00:00,None,264.43,75,Haze,2578,2017,12,1,9,morning
2017-12-05 12:00:00,None,265.35,90,Haze,3991,2017,12,1,12,morning
2017-12-05 13:00:00,None,265.88,75,Haze,4158,2017,12,1,13,afternoon
2017-12-05 20:00:00,None,266.22,5,Clear,2447,2017,12,1,20,night
2017-12-06 01:00:00,None,265.22,1,Clear,585,2017,12,2,1,dawn
2017-12-06 04:00:00,None,264.76,1,Clear,1072,2017,12,2,4,dawn
2017-12-06 20:00:00,None,265.58,90,Haze,2753,2017,12,2,20,night
2017-12-07 13:00:00,None,264.75,40,Clouds,5035,2017,12,3,13,afternoon
2018-01-15 13:00:00,None,258.01,90,Haze,4207,2018,1,0,13,afternoon
2018-01-15 14:00:00,None,258.48,90,Haze,4440,2018,1,0,14,afternoon
2018-01-16 00:00:00,None,256.35,40,Snow,494,2018,1,1,0,night
2018-01-16 06:00:00,None,255.81,90,Snow,5254,2018,1,1,6,morning
2018-01-16 11:00:00,None,256.29,20,Mist,4332,2018,1,1,11,morning
2018-01-16 14:00:00,None,258.61,5,Clear,4625,2018,1,1,14,afternoon
2018-01-17 12:00:00,None,265.07,1,Clear,4653,2018,1,2,12,morning
2018-01-17 16:00:00,None,270.36,5,Clear,5287,2018,1,2,16,afternoon
2018-01-17 17:00:00,None,269.79,5,Clear,5676,2018,1,2,17,afternoon
2018-01-17 18:00:00,None,269.87,5,Clear,4207,2018,1,2,18,afternoon
2018-01-17 23:00:00,None,269.29,1,Clear,2597,2018,1,2,23,night
2018-01-18 01:00:00,None,268.41,1,Clear,352,2018,1,3,1,dawn
2018-01-18 05:00:00,None,268.28,1,Clear,2952,2018,1,3,5,dawn
2018-01-18 17:00:00,None,276.15,75,Clouds,6039,2018,1,3,17,afternoon
2018-01-19 01:00:00,None,272.08,1,Mist,333,2018,1,4,1,dawn
2018-01-19 13:00:00,None,276.61,75,Clouds,5101,2018,1,4,13,afternoon
2018-01-19 17:00:00,None,278.15,40,Clouds,5657,2018,1,4,17,afternoon
2018-01-20 12:00:00,None,275.28,90,Clouds,4886,2018,1,5,12,morning
2018-01-20 16:00:00,None,277.65,90,Clouds,4757,2018,1,5,16,afternoon
2018-01-21 04:00:00,None,274.07,1,Mist,433,2018,1,6,4,dawn
2018-01-21 08:00:00,None,273.93,75,Mist,2056,2018,1,6,8,morning
